created_at,favorite_count,full_text,quote_count,reply_count,retweet_count,hashtags,cleaned_text,cleaned_text_2,tokenized_text,stemmed_text,lemmatized_text
Fri Aug 29 13:20:59 +0000 2025,1231,Massa aksi di depan DPR RI pada Jumat (29/8) malam berhasil merobohkan salah satu pagar dan sempat merangsek masuk ke halaman gedung. Aparat yang berjaga langsung merespons dengan menembakkan gas air mata hingga massa berlarian keluar kembali. Situasi ricuh juga terlihat dengan https://t.co/djEG24Lyyd,70,40,581,[],massa aksi di depan dpr ri pada jumat  malam berhasil merobohkan salah satu pagar dan sempat merangsek masuk ke halaman gedung aparat yang berjaga langsung merespons dengan menembakkan gas air mata hingga massa berlarian keluar kembali situasi ricuh juga terlihat dengan,massa aksi dewan perwakilan rakyat jumat malam berhasil merobohkan salah pagar merangsek masuk halaman gedung aparat berjaga langsung merespons menembakkan gas air mata massa berlarian situasi ricuh,"['massa', 'aksi', 'dewan', 'perwakilan', 'rakyat', 'jumat', 'malam', 'berhasil', 'merobohkan', 'salah', 'pagar', 'merangsek', 'masuk', 'halaman', 'gedung', 'aparat', 'berjaga', 'langsung', 'merespons', 'menembakkan', 'gas', 'air', 'mata', 'massa', 'berlarian', 'situasi', 'ricuh']",massa aksi dewan wakil rakyat jumat malam hasil roboh salah pagar merangsek masuk halaman gedung aparat jaga langsung respons tembak gas air mata massa lari situasi ricuh,massa aksi dewan perwakilan rakyat jumat malam berhasil merobohkan salah pagar merangsek masuk halaman gedung aparat berjaga langsung merespons menembakkan gas air mata massa berlarian situasi ricuh
Fri Aug 29 15:17:09 +0000 2025,2405,POLISI KEROYOK PENDEMO DAN YANG MEMVIDEO MENGENAKAN ID PERS TETAP DI KROYOK FIX POLISI JAHAT KE RAKYAT Yang Memvideo Kena Intimidasi Aparat Brimob. Salah satu reporter LPM Pabelan mengalami tindakan represi oleh kerumunan aparat saat sedang melakukan liputan di sekitar Tugu https://t.co/tFfowF6lz2,101,95,1814,[],polisi keroyok pendemo dan yang memvideo mengenakan id pers tetap di kroyok fix polisi jahat ke rakyat yang memvideo kena intimidasi aparat brimob salah satu reporter lpm pabelan mengalami tindakan represi oleh kerumunan aparat saat sedang melakukan liputan di sekitar tugu,polisi keroyok pendemo memvideo mengenakan id pers kroyok fix polisi jahat rakyat memvideo kena intimidasi aparat brimob salah reporter lpm pabelan mengalami tindakan represi kerumunan aparat liputan tugu,"['polisi', 'keroyok', 'pendemo', 'memvideo', 'mengenakan', 'id', 'pers', 'kroyok', 'fix', 'polisi', 'jahat', 'rakyat', 'memvideo', 'kena', 'intimidasi', 'aparat', 'brimob', 'salah', 'reporter', 'lpm', 'pabelan', 'mengalami', 'tindakan', 'represi', 'kerumunan', 'aparat', 'liputan', 'tugu']",polisi keroyok demo video kena id pers kroyok fix polisi jahat rakyat video kena intimidasi aparat brimob salah reporter lpm pabelan alami tindak represi kerumun aparat liput tugu,polisi keroyok pendemo memvideo mengenakan id pers kroyok fix polisi jahat rakyat memvideo kena intimidasi aparat brimob salah reporter lpm pabelan mengalami tindakan represi kerumunan aparat liputan tugu
Fri Aug 29 08:10:25 +0000 2025,1221,Kondisi di Markas Brimob pada Kamis (29/8/2025) sekitar pukul 15.00 masih panas. Tembakan gas air mata dilepaskan ke aras demonstran yang marah. Marinir yang berjaga membantu mengamankan Markas Brimob ikut terpancing emosi. https://t.co/oXbUXbnvKG,41,50,481,[],kondisi di markas brimob pada kamis  sekitar pukul  masih panas tembakan gas air mata dilepaskan ke aras demonstran yang marah marinir yang berjaga membantu mengamankan markas brimob ikut terpancing emosi,kondisi markas brimob kamis panas tembakan gas air mata dilepaskan aras demonstran marah marinir berjaga membantu mengamankan markas brimob terpancing emosi,"['kondisi', 'markas', 'brimob', 'kamis', 'panas', 'tembakan', 'gas', 'air', 'mata', 'dilepaskan', 'aras', 'demonstran', 'marah', 'marinir', 'berjaga', 'membantu', 'mengamankan', 'markas', 'brimob', 'terpancing', 'emosi']",kondisi markas brimob kamis panas tembak gas air mata lepas aras demonstran marah marinir jaga bantu aman markas brimob pancing emosi,kondisi markas brimob kami panas tembakan gas air mata dilepaskan ara demonstran marah marinir berjaga membantu mengamankan markas brimob terpancing emosi
Sun Aug 31 04:27:31 +0000 2025,1292,Kapolri Jenderal Listyo Sigit disorot usai meminta anggotanya bertindak tegas jika Mako Brimob diserang massa. Pernyataan itu disampaikan dalam video conference terkait situasi kericuhan belakangan. Dalam video ini Listyo didampingi Wakapolri Komjen Dedi Prasetyo dan Irwasum https://t.co/vB0JwZoZWV,122,154,693,[],kapolri jenderal listyo sigit disorot usai meminta anggotanya bertindak tegas jika mako brimob diserang massa pernyataan itu disampaikan dalam video conference terkait situasi kericuhan belakangan dalam video ini listyo didampingi wakapolri komjen dedi prasetyo dan irwasum,kapolri jenderal listyo sigit disorot anggotanya bertindak mako brimob diserang massa pernyataan video conference terkait situasi kericuhan video listyo didampingi wakapolri komjen dedi prasetyo irwasum,"['kapolri', 'jenderal', 'listyo', 'sigit', 'disorot', 'anggotanya', 'bertindak', 'mako', 'brimob', 'diserang', 'massa', 'pernyataan', 'video', 'conference', 'terkait', 'situasi', 'kericuhan', 'video', 'listyo', 'didampingi', 'wakapolri', 'komjen', 'dedi', 'prasetyo', 'irwasum']",kapolri jenderal listyo sigit sorot anggota tindak mako brimob serang massa nyata video conference kait situasi ricuh video listyo damping wakapolri komjen dedi prasetyo irwasum,kapolri jenderal listyo sigit disorot anggotanya bertindak mako brimob diserang massa pernyataan video conference terkait situasi kericuhan video listyo didampingi wakapolri komjen dedi prasetyo irwasum
Fri Aug 29 12:37:10 +0000 2025,1506,Massa aksi di depan Gedung DPR RI Jumat (29/8) malam berusaha mendobrak masuk dengan membawa gerinda untuk memotong pagar. Pantauan kumparan menunjukkan satu unit gerinda dipakai hingga memunculkan percikan api saat diarahkan ke pagar. Massa lain mendukung upaya tersebut sambil https://t.co/6zifMVmFEV,27,41,577,[],massa aksi di depan gedung dpr ri jumat  malam berusaha mendobrak masuk dengan membawa gerinda untuk memotong pagar pantauan kumparan menunjukkan satu unit gerinda dipakai hingga memunculkan percikan api saat diarahkan ke pagar massa lain mendukung upaya tersebut sambil,massa aksi gedung dewan perwakilan rakyat jumat malam berusaha mendobrak masuk membawa gerinda memotong pagar pantauan kumparan unit gerinda dipakai memunculkan percikan api diarahkan pagar massa mendukung upaya,"['massa', 'aksi', 'gedung', 'dewan', 'perwakilan', 'rakyat', 'jumat', 'malam', 'berusaha', 'mendobrak', 'masuk', 'membawa', 'gerinda', 'memotong', 'pagar', 'pantauan', 'kumparan', 'unit', 'gerinda', 'dipakai', 'memunculkan', 'percikan', 'api', 'diarahkan', 'pagar', 'massa', 'mendukung', 'upaya']",massa aksi gedung dewan wakil rakyat jumat malam usaha dobrak masuk bawa gerinda potong pagar pantau kumpar unit gerinda pakai muncul percik api arah pagar massa dukung upaya,massa aksi gedung dewan perwakilan rakyat jumat malam berusaha mendobrak masuk membawa gerinda memotong pagar pantauan kumparan unit gerinda dipakai memunculkan percikan api diarahkan pagar massa mendukung upaya
Fri Aug 29 06:48:51 +0000 2025,1684, Keluarin pembunuh tujuh-tujuhnya tuh! Brimob anjing! Nggak berani keluar kandang lo! Beraninya di kandang! Cemen! sahut massa aksi termasuk perempuan pengemudi ojol di depan Mako Brimob Kwitang. : Luthfi Maulana Adhari/Konde.co https://t.co/WejfS0Rof7,4,20,373,[],keluarin pembunuh tujuhtujuhnya tuh brimob anjing nggak berani keluar kandang lo beraninya di kandang cemen sahut massa aksi termasuk perempuan pengemudi ojol di depan mako brimob kwitang  luthfi maulana adharikondeco,keluarin pembunuh tujuhtujuhnya tuh brimob berani kandang beraninya kandang cemen sahut massa aksi perempuan pengemudi ojol mako brimob kwitang luthfi maulana adharikondeco,"['keluarin', 'pembunuh', 'tujuhtujuhnya', 'tuh', 'brimob', 'berani', 'kandang', 'beraninya', 'kandang', 'cemen', 'sahut', 'massa', 'aksi', 'perempuan', 'pengemudi', 'ojol', 'mako', 'brimob', 'kwitang', 'luthfi', 'maulana', 'adharikondeco']",keluarin bunuh tujuhtujuhnya tuh brimob berani kandang berani kandang cemen sahut massa aksi perempuan kemudi ojol mako brimob kwitang luthfi maulana adharikondeco,keluarin pembunuh tujuhtujuhnya tuh brimob berani kandang beraninya kandang cemen sahut massa aksi perempuan pengemudi ojol mako brimob kwitang luthfi maulana adharikondeco
Thu Aug 28 14:22:34 +0000 2025,11420,Insiden ojol terlindas mobil Brimob saat aksi demonstrasi berlangsung hari ini 28 Agustus 2025. Ojol mengalami luka di kepala https://t.co/K1xgDAkonD,994,956,4312,[],insiden ojol terlindas mobil brimob saat aksi demonstrasi berlangsung hari ini  agustus  ojol mengalami luka di kepala,insiden ojol terlindas mobil brimob aksi demonstrasi agustus ojol mengalami luka kepala,"['insiden', 'ojol', 'terlindas', 'mobil', 'brimob', 'aksi', 'demonstrasi', 'agustus', 'ojol', 'mengalami', 'luka', 'kepala']",insiden ojol lindas mobil brimob aksi demonstrasi agustus ojol alami luka kepala,insiden ojol terlindas mobil brimob aksi demonstrasi agustus ojol mengalami luka kepala
Fri Aug 29 09:39:33 +0000 2025,867,Massa gabungan mahasiswa dan ojol menggelar demo di depan Mabes Polri Jakarta Selatan Jumat (29/8) sore. Mereka tiba sekitar pukul 15.30 WIB dan sempat membakar ban serta traffic cone hingga api membara di lokasi. Aksi itu membuat Jalan Trunojoyo ditutup sementara sementara https://t.co/aO4ReRC28j,14,15,330,[],massa gabungan mahasiswa dan ojol menggelar demo di depan mabes polri jakarta selatan jumat  sore mereka tiba sekitar pukul  wib dan sempat membakar ban serta traffic cone hingga api membara di lokasi aksi itu membuat jalan trunojoyo ditutup sementara sementara,massa gabungan mahasiswa ojol menggelar demo mabes polri jakarta selatan jumat sore wib membakar ban traffic cone api membara lokasi aksi jalan trunojoyo ditutup,"['massa', 'gabungan', 'mahasiswa', 'ojol', 'menggelar', 'demo', 'mabes', 'polri', 'jakarta', 'selatan', 'jumat', 'sore', 'wib', 'membakar', 'ban', 'traffic', 'cone', 'api', 'membara', 'lokasi', 'aksi', 'jalan', 'trunojoyo', 'ditutup']",massa gabung mahasiswa ojol gelar demo mabes polri jakarta selatan jumat sore wib bakar ban traffic cone api bara lokasi aksi jalan trunojoyo tutup,massa gabungan mahasiswa ojol menggelar demo mabes polri jakarta selatan jumat sore wib membakar ban traffic cone api membara lokasi aksi jalan trunojoyo ditutup
Thu Aug 28 15:58:36 +0000 2025,5159,:: Langkah selanjutnya adalah membakar mobil Brimob. Rakyat tinggal membayar apa yg mereka jual. Tunai.! #polisipembunuh https://t.co/OFoga3rDOq,92,96,1563,['#polisipembunuh'], langkah selanjutnya adalah membakar mobil brimob rakyat tinggal membayar apa yg mereka jual tunai,langkah membakar mobil brimob rakyat tinggal membayar jual tunai,"['langkah', 'membakar', 'mobil', 'brimob', 'rakyat', 'tinggal', 'membayar', 'jual', 'tunai']",langkah bakar mobil brimob rakyat tinggal bayar jual tunai,langkah membakar mobil brimob rakyat tinggal membayar jual tunai
Thu Aug 28 16:45:00 +0000 2025,272,Demo di DPR Demo di Kantor Brimob ️ Kawan2 ojol datang ke Kantor Brob di daerah Kwitang untuk meminta pertanggung jawaban atas ditabraknya rekan Ojol saat Demo hari ini https://t.co/4sStkhTAbd,0,5,76,[],demo di dpr demo di kantor brimob  kawan ojol datang ke kantor brob di daerah kwitang untuk meminta pertanggung jawaban atas ditabraknya rekan ojol saat demo hari ini,demo dewan perwakilan rakyat demo kantor brimob kawan ojol kantor brob daerah kwitang pertanggung ditabraknya rekan ojol demo,"['demo', 'dewan', 'perwakilan', 'rakyat', 'demo', 'kantor', 'brimob', 'kawan', 'ojol', 'kantor', 'brob', 'daerah', 'kwitang', 'pertanggung', 'ditabraknya', 'rekan', 'ojol', 'demo']",demo dewan wakil rakyat demo kantor brimob kawan ojol kantor brob daerah kwitang tanggung tabrak rekan ojol demo,demo dewan perwakilan rakyat demo kantor brimob kawan ojol kantor brob daerah kwitang pertanggung ditabraknya rekan ojol demo
Fri Aug 29 17:32:01 +0000 2025,976,Mako Brimob Kwitang 29 Agustus 2025. Kawan-kawan represi dari aparat semakin meningkat. Jaga diri periksa kawan kalian. Kabarkan orang-orang terdekat. Tugas pertama kita setelah melawan adalah pulang dengan selamat. https://t.co/6tUQYYnQLS,9,8,472,[],mako brimob kwitang  agustus  kawankawan represi dari aparat semakin meningkat jaga diri periksa kawan kalian kabarkan orangorang terdekat tugas pertama kita setelah melawan adalah pulang dengan selamat,mako brimob kwitang agustus kawankawan represi aparat meningkat jaga periksa kawan kabarkan orangorang terdekat tugas melawan pulang selamat,"['mako', 'brimob', 'kwitang', 'agustus', 'kawankawan', 'represi', 'aparat', 'meningkat', 'jaga', 'periksa', 'kawan', 'kabarkan', 'orangorang', 'terdekat', 'tugas', 'melawan', 'pulang', 'selamat']",mako brimob kwitang agustus kawankawan represi aparat tingkat jaga periksa kawan kabar orangorang dekat tugas lawan pulang selamat,mako brimob kwitang agustus kawankawan represi aparat meningkat jaga periksa kawan kabarkan orangorang terdekat tugas melawan pulang selamat
Fri Aug 29 00:12:54 +0000 2025,5819,Brimob dan polisi kalau merasa rakyat dan tak mau diadu silahkan membubarkan diri ketika ketemu demonstran,49,60,2874,[],brimob dan polisi kalau merasa rakyat dan tak mau diadu silahkan membubarkan diri ketika ketemu demonstran,brimob polisi rakyat diadu silahkan membubarkan ketemu demonstran,"['brimob', 'polisi', 'rakyat', 'diadu', 'silahkan', 'membubarkan', 'ketemu', 'demonstran']",brimob polisi rakyat adu silah bubar ketemu demonstran,brimob polisi rakyat diadu silahkan membubarkan ketemu demonstran
Thu Aug 28 13:30:08 +0000 2025,595,️ALL EYES ON AKSI HARI INI️ ️ADA MASSA YANG TERLINDAS KENDARAAN BRIMOB DAN DIBIARKAN OLEH OKNUM POLISI ️ MASSA DIKEJAR POLISI ️PLEASE ALL EYES ON SENAYAN KORBANNYA BANYAK BANGET DEMI TUHAN INI LEBIH CHAOS DARI INDONESIA GELAP https://t.co/5D6pl2YOv2,4,6,304,[],all eyes on aksi hari ini ada massa yang terlindas kendaraan brimob dan dibiarkan oleh oknum polisi  massa dikejar polisi please all eyes on senayan korbannya banyak banget demi tuhan ini lebih chaos dari indonesia gelap,all eyes on aksi massa terlindas kendaraan brimob dibiarkan oknum polisi massa dikejar polisi please all eyes on senayan korbannya banget tuhan chaos indonesia gelap,"['all', 'eyes', 'on', 'aksi', 'massa', 'terlindas', 'kendaraan', 'brimob', 'dibiarkan', 'oknum', 'polisi', 'massa', 'dikejar', 'polisi', 'please', 'all', 'eyes', 'on', 'senayan', 'korbannya', 'banget', 'tuhan', 'chaos', 'indonesia', 'gelap']",all eyes on aksi massa lindas kendara brimob biar oknum polisi massa kejar polisi please all eyes on senayan korban banget tuhan chaos indonesia gelap,all eye on aksi massa terlindas kendaraan brimob dibiarkan oknum polisi massa dikejar polisi please all eye on senayan korbannya banget tuhan chaos indonesia gelap
Fri Aug 29 13:57:54 +0000 2025,1071,Demonstran berhasil duduki polda metro jaya dan pagar gedung DPR juga selain mako brimob https://t.co/4a66zGrGev,9,20,499,[],demonstran berhasil duduki polda metro jaya dan pagar gedung dpr juga selain mako brimob,demonstran berhasil duduki polda metro jaya pagar gedung dewan perwakilan rakyat mako brimob,"['demonstran', 'berhasil', 'duduki', 'polda', 'metro', 'jaya', 'pagar', 'gedung', 'dewan', 'perwakilan', 'rakyat', 'mako', 'brimob']",demonstran hasil duduk polda metro jaya pagar gedung dewan wakil rakyat mako brimob,demonstran berhasil duduki polda metro jaya pagar gedung dewan perwakilan rakyat mako brimob
Thu Aug 28 15:23:08 +0000 2025,875,Brimob ini isinya bocah-bocah lulusan SMA yang dikosongkan kepalanya lalu diberi senjata. Fungsinya buat garda terdepan lawan demonstran. Coba googling fungsi Brimob murni buat kamtibmas versi penguasa. Pernah liat Brimob ngerjain hal lain? Bejat!,11,9,504,[],brimob ini isinya bocahbocah lulusan sma yang dikosongkan kepalanya lalu diberi senjata fungsinya buat garda terdepan lawan demonstran coba googling fungsi brimob murni buat kamtibmas versi penguasa pernah liat brimob ngerjain hal lain bejat,brimob isinya bocahbocah lulusan sma dikosongkan kepalanya senjata fungsinya garda terdepan lawan demonstran coba googling fungsi brimob murni kamtibmas versi penguasa liat brimob ngerjain,"['brimob', 'isinya', 'bocahbocah', 'lulusan', 'sma', 'dikosongkan', 'kepalanya', 'senjata', 'fungsinya', 'garda', 'terdepan', 'lawan', 'demonstran', 'coba', 'googling', 'fungsi', 'brimob', 'murni', 'kamtibmas', 'versi', 'penguasa', 'liat', 'brimob', 'ngerjain']",brimob isi bocahbocah lulus sma kosong kepala senjata fungsi garda depan lawan demonstran coba googling fungsi brimob murni kamtibmas versi kuasa liat brimob ngerjain,brimob isinya bocahbocah lulusan sma dikosongkan kepalanya senjata fungsinya garda terdepan lawan demonstran coba googling fungsi brimob murni kamtibmas versi penguasa liat brimob ngerjain
Fri Aug 29 05:19:44 +0000 2025,6748,Daftar Titik Aksi Hari Ini - Jabodetabek: DPR Mako Kwitang Polda Metro Jaya Otista. - Surabaya: Gedung Grahadi. -Bandung: DPRD Jawa Barat. -Solo: Markas Brimob Batalyon C Surakarta.,198,73,4123,[],daftar titik aksi hari ini  jabodetabek dpr mako kwitang polda metro jaya otista  surabaya gedung grahadi bandung dprd jawa barat solo markas brimob batalyon c surakarta,daftar titik aksi jabodetabek dewan perwakilan rakyat mako kwitang polda metro jaya otista surabaya gedung grahadi bandung dprd jawa barat solo markas brimob batalyon c surakarta,"['daftar', 'titik', 'aksi', 'jabodetabek', 'dewan', 'perwakilan', 'rakyat', 'mako', 'kwitang', 'polda', 'metro', 'jaya', 'otista', 'surabaya', 'gedung', 'grahadi', 'bandung', 'dprd', 'jawa', 'barat', 'solo', 'markas', 'brimob', 'batalyon', 'c', 'surakarta']",daftar titik aksi jabodetabek dewan wakil rakyat mako kwitang polda metro jaya otista surabaya gedung grahadi bandung dprd jawa barat solo markas brimob batalyon c surakarta,daftar titik aksi jabodetabek dewan perwakilan rakyat mako kwitang polda metro jaya otista surabaya gedung grahadi bandung dprd jawa barat solo markas brimob batalyon c surakarta
Sat Aug 30 06:58:26 +0000 2025,1252,Aneh bin Ajaib Hampir semua Polsek Polres Polda dan Mabes Polri di kepung pendemo seolah² aparat polisi tdk bisa keluar. Tak lama datang sekelompok binatang liar entah dari mana datang nya merusak &amp; membakar fasilitas umum. Lagu lama Taek,4,37,488,[],aneh bin ajaib hampir semua polsek polres polda dan mabes polri di kepung pendemo seolah aparat polisi tdk bisa keluar tak lama datang sekelompok binatang liar entah dari mana datang nya merusak amp membakar fasilitas umum lagu lama taek,aneh bin ajaib polsek polres polda mabes polri kepung pendemo aparat polisi sekelompok binatang liar nya merusak amp membakar fasilitas lagu taek,"['aneh', 'bin', 'ajaib', 'polsek', 'polres', 'polda', 'mabes', 'polri', 'kepung', 'pendemo', 'aparat', 'polisi', 'sekelompok', 'binatang', 'liar', 'nya', 'merusak', 'amp', 'membakar', 'fasilitas', 'lagu', 'taek']",aneh bin ajaib polsek polres polda mabes polri kepung demo aparat polisi kelompok binatang liar nya rusak amp bakar fasilitas lagu taek,aneh bin ajaib polsek polres polda mabes polri kepung pendemo aparat polisi sekelompok binatang liar nya merusak amp membakar fasilitas lagu taek
